RevenueID,ME_DATE_SEIZEDDEFENDANT_S_NAME,ME_DATE_RECEIVED,ME_DEFENDANT_S_NAME,ME_DOCKET_NO,ME_ASSETS_SEIZED,ME_CURRENCY_SEIZED,ME_DISTRIBUTION_BY_AGENCY,ME_PROSECUTOR,ME_DATE_OF_FINAL_ORDER,ME_sheet,ME_position_1,ID,STATE,RevenueID2,YEAR,UNIT_TYPE,PROP_TYPE,REV,PROCD_TYPE,CONV_TYPE,CASE_NO
23715,3/19/2018,4/23/2018 0:00,REDACTION,KNOSCCR-18-232,,"$1,718.00 ",Belfast PD 50%; MDEA 50%,"John Risler, AAG",7/22/2019,5,40,715,ME,23715,2019,PROPERTY,CURRENCY,1718,,,KNOSCCR-18-232
23716,3/28/2018,4/26/2018 0:00,REDACTION,ANDSCCR-18-,,"$1,431.00 ",Lewiston PD 100%,"Johanna Gauvreau, AAG",,5,41,716,ME,23716,,OTHER,,,,,ANDSCCR-18-
23717,4/2/2018,4/26/2018 0:00,REDACTION,KENNSCCR-18-548,,"$3,588.00 ",MDEA 60%; Augusta PD 40%,"Katie Sibley, AAG",,5,42,717,ME,23717,,OTHER,,,,,KENNSCCR-18-548
23718,4/24/2018,4/30/2018 0:00,REDACTION,YORSCCR-18-,,"$3,182.00 ",MDEA 75%; Biddeford PD 25%,"Raphaelle Silver, AAG",,5,43,718,ME,23718,,OTHER,,,,,YORSCCR-18-
23719,8/9/2017,5/9/2018 0:00,REDACTION,YORSCCR-17-621,,"$1,571.41 ",York County SO 100%,"Raphaelle Silver, AAG",8/27/2018,5,44,719,ME,23719,2018,PROPERTY,CURRENCY,1571,,,YORSCCR-17-621
23720,3/1/2018,5/14/2018 0:00,REDACTION,ANDSCCR-18-1740,,"1,221.00",Lewiston PD 100%,"Johanna Gauvreau, AAG",,5,45,720,ME,23720,,OTHER,,,,,ANDSCCR-18-1740
23721,12/19/2017,5/15/2018 0:00,REDACTION,YORKSCCR-17-1017,,"$1,465.00 ",Maine State Police 100%,"Raphaelle Silver, AAG",6/14/2019,5,46,721,ME,23721,2019,PROPERTY,CURRENCY,1465,,,YORKSCCR-17-1017
23722,5/16/2018,5/21/2018 0:00,REDACTION,CUMBERSCCR-18-,,$502.00 ,Westbrook PD 100%,"Johanna Gauvreau, AAG",,5,47,722,ME,23722,,OTHER,,,,,CUMBERSCCR-18-
23723,5/10/2018,5/21/2018 0:00,REDACTION,KNOSCCR-18-351,,"$1,285.00 ",MDEA 50%; Waldo County SO 50%,"John Risler, AAG",3/6/2019,5,48,723,ME,23723,2019,PROPERTY,CURRENCY,1285,,,KNOSCCR-18-351
23724,5/15/2018,5/21/2018 0:00,REDACTION,KNOSCCR-18-,,"$6,815.00 ",MDEA 50%; Knox SO 25%; Rockland PD 25%,"John Risler, AAG",,5,49,724,ME,23724,,OTHER,,,,,KNOSCCR-18-
23725,11/30/2017,5/21/2018 0:00,REDACTION,KENNSCCV-,,$225.00 ,Waterville PD 100%,"Meaghan Maloney, DA",,5,50,725,ME,23725,,OTHER,,,,,KENNSCCV-
23726,6/2/2017,5/22/2018 0:00,REDACTION,FRANKSCCR-17-512,1 firearm,"$1,353.00 ",Farmington PD 100%,"David Fisher, AAG",6/26/2018,5,51,726,ME,23726,2018,PROPERTY,CURRENCY,1353,,,FRANKSCCR-17-512
23727,4/4/2018,5/24/2018 0:00,REDACTION,KENNSCCR-18-594,2 firearms,,MDEA 100%,"Katie Sibley, AAG",,5,52,727,ME,23727,,OTHER,,,,,KENNSCCR-18-594
23728,5/17/2018,6/4/2018 0:00,REDACTION,YORKSCCR-18,,"$1,130.00 ",MDEA 100%,"Raphaelle Silver, AAG",,5,53,728,ME,23728,,OTHER,,,,,YORKSCCR-18
23729,5/17/2018,6/4/2018 0:00,REDACTION,YORKSCCR-18,,$898.00 ,MSP 100%,"Raphaelle Silver, AAG",,5,54,729,ME,23729,,OTHER,,,,,YORKSCCR-18
23730,5/17/2018,6/4/2018 0:00,REDACTION,YORKSCCR-18,,$877.00 ,Saco PD 100%,"Raphaelle Silver, AAG",,5,55,730,ME,23730,,OTHER,,,,,YORKSCCR-18
23731,11/14/2017,6/6/2018 0:00,REDACTION,HANSCCR-18-278,1 firearm,,MDEA 100%,"Janice Stuver, AAG",,5,56,731,ME,23731,,OTHER,,,,,HANSCCR-18-278
23732,4/9/2017,6/6/2018 0:00,REDACTION,HANSCCR-17-396,12 ga. Shotgun,"$1,530.00 ",MDEA 100%,"Janice Stuver, AAG",,5,57,732,ME,23732,,OTHER,,,,,HANSCCR-17-396
23733,7/26/2017,6/6/2018 0:00,REDACTION,PENOBSCCR-17-3265,,"$4,046.00 ","MDEA $3,034.50; Bangor PD $1,011.50","Janice Stuver, AAG",,5,58,733,ME,23733,,OTHER,,,,,PENOBSCCR-17-3265
23734,3/2/2018,6/6/2018 0:00,REDACTION,PISCATSCCR-18-064/65,,"18,285.00",MDEA 50%; Piscataquis County SO 50%,"Janice Stuver, AAG",,5,59,734,ME,23734,,OTHER,,,,,PISCATSCCR-18-064/65
23735,5/24/2018,6/6/2018 0:00,REDACTION,SAGSCCR-18-483,,"$2,000.00 ",Bath PD 50%; Sagadahoc SO 50%,"John Risler, AAG",5/14/2019,5,60,735,ME,23735,2019,PROPERTY,CURRENCY,2000,,,SAGSCCR-18-483
23736,3/9/2017,6/8/2018 0:00,REDACTION,FRANSC-CR-17-215,,"$1,108.00 ",Farmington PD 100%,"David Fisher, AAG",,5,61,736,ME,23736,,OTHER,,,,,FRANSC-CR-17-215
23737,2/1/2018,6/14/2018 0:00,REDACTION,ANDSCCR-18-434,,"$6,660.00 ",MDEA 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",9/24/2018,5,62,737,ME,23737,2018,PROPERTY,CURRENCY,6660,,,ANDSCCR-18-434
23738,3/29/2018,6/25/2018 0:00,REDACTION,KENNSCCR-18-539,3 pair Louboutin Sneakers,"$14,800.00 ",Augusta PD 100%,"Katie Sibley, AAG",11/26/2019,5,63,738,ME,23738,2019,PROPERTY,CURRENCY,14800,,,KENNSCCR-18-539
23739,7/27/2015,7/2/2018 0:00,REDACTION,YORKSCCR-15-288,.22 cal. revolver,$841.00 ,MDEA (gun); Saco PD - 100% of funds,"Raphaelle Silver, AAG",8/27/2018,5,64,739,ME,23739,2018,PROPERTY,CURRENCY,841,,,YORKSCCR-15-288
23740,7/6/2018,7/10/2018 0:00,REDACTION,ANDSCCR-18-,,$685.00 ,Lewiston PD 100%,"Johanna Gauvreau, AAG",,5,65,740,ME,23740,,OTHER,,,,,ANDSCCR-18-
23741,5/8/2018,7/16/2018 0:00,REDACTION,ANDSCCR-18-1723,,$525.00 ,Livermore Falls PD 100%,"Johanna Gauvreau, AAG",9/14/2018,5,66,741,ME,23741,2018,PROPERTY,CURRENCY,525,,,ANDSCCR-18-1723
23742,8/9/2017,7/17/2018 0:00,REDACTION,CUMSCCR-18-155,.45 cal. Glock,"$1,230.00 ",Brunswick PD 100% of monies; MDEA 100% of firearm,"Johanna Gauvreau, AAG",8/21/2018,5,67,742,ME,23742,2018,PROPERTY,CURRENCY,1230,,,CUMSCCR-18-155
23743,10/11/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-5960,,$790.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,5,68,743,ME,23743,,OTHER,,,,,CUMSCCR-17-5960
23744,10/11/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-5960,,"$5,000.00 ",Gorham PD 20%; So. Portland PD 20%; Portland PD 20%; Scarborough PD 20%; Westbrook PD 20%,"Johanna Gauvreau, AAG",,5,69,744,ME,23744,,OTHER,,,,,CUMSCCR-17-5960
23745,8/18/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-4821,,"$1,080.00 ",Portland PD 100%,"Johanna Gauvreau, AAG",9/10/2018,5,70,745,ME,23745,2018,PROPERTY,CURRENCY,1080,,,CUMSCCR-17-4821
23746,1/30/2018,7/17/2018 0:00,REDACTION,CUMSCCR-18-506,,$500.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",9/10/2018,5,71,746,ME,23746,2018,PROPERTY,CURRENCY,500,,,CUMSCCR-18-506
23747,9/11/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-5310,9mm  handgun,,MDEA 100%,"Johanna Gauvreau, AAG",8/7/2018,5,72,747,ME,23747,2018,OTHER,,,,,CUMSCCR-17-5310
23748,1/25/2018,7/17/2018 0:00,REDACTION,CUMSCCR-18-785,Chevy Silverado,,MDEA 100%,"Johanna Gauvreau, AAG",,5,73,748,ME,23748,,OTHER,,,,,CUMSCCR-18-785
23749,11/30/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-6925,,$611.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",9/10/2018,5,74,749,ME,23749,2018,PROPERTY,CURRENCY,611,,,CUMSCCR-17-6925
23750,1/10/2018,7/17/2018 0:00,REDACTION,CUMSCCR-18-212,,"$1,780.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,5,75,750,ME,23750,,OTHER,,,,,CUMSCCR-18-212
23751,10/3/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-7261,2002 Chevy Silverado,$767.00 ,Gorham PD 100%,"Johanna Gauvreau, AAG",1/23/2019,5,76,751,ME,23751,2019,PROPERTY,CURRENCY,767,,,CUMSCCR-17-7261
23752,9/23/2017,7/17/2018 0:00,REDACTION,CUMSCCR-17-5620,S & W firearm,,Westbrook PD 100%,"Johanna Gauvreau, AAG",8/27/2018,5,77,752,ME,23752,2018,OTHER,,,,,CUMSCCR-17-5620
23753,3/1/2018,7/17/2018 0:00,REDACTION,CUMSCCR-18-1079,,$830.00 ,Westbrook PD 100%,"Johanna Gauvreau, AAG",8/27/2018,5,78,753,ME,23753,2018,PROPERTY,CURRENCY,830,,,CUMSCCR-18-1079
23754,,7/19/2018 0:00,REDACTION,CUMSCCR-18-2821,9mm firearm,,Portland PD 100%,"Johanna Gauvreau, AAG",9/10/2018,5,79,754,ME,23754,2018,OTHER,,,,,CUMSCCR-18-2821
23755,5/30/2013,7/25/2018 0:00,REDACTION,CUMSCCR-13-3592,,"$1,500.00 ",MSP 67%; MDEA 33%,"Johanna Gauvreau, AAG",,5,80,755,ME,23755,,OTHER,,,,,CUMSCCR-13-3592
23756,7/12/2018,7/25/2018 0:00,REDACTION,CUMSCCR-18-,2007 Cadillac CTS,,MDEA 100%,"Johanna Gauvreau, AAG",,5,81,756,ME,23756,,OTHER,,,,,CUMSCCR-18-
23757,7/12/2018,7/25/2019 0:00,REDACTION,CUMSCCR-18-,,"$4,531.00 ",Westbrook PD 25%; Cumberland County SO 25%; Gorham PD 25%; MDEA 25%,"Johanna Gauvreau, AAG",,5,82,757,ME,23757,,OTHER,,,,,CUMSCCR-18-
23758,7/12/2018,7/25/2018 0:00,REDACTION,CUMSCCR-18-,,$540.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,5,83,758,ME,23758,,OTHER,,,,,CUMSCCR-18-
23759,7/12/2018,7/25/2018 0:00,REDACTION,CUMSCCR-18-,,"$1,516.00 ",Scarborough PD 50%; Portland PD 50%,"Johanna Gauvreau, AAG",,5,84,759,ME,23759,,OTHER,,,,,CUMSCCR-18-
23760,11/30/2017,7/30/2018 0:00,REDACTION,CUMSCCR-17-6885,silver handgun,,Westbrook PD 100%,"Johanna Gauvreau, AAG",8/27/2018,5,85,760,ME,23760,2018,OTHER,,,,,CUMSCCR-17-6885
23761,5/15/2018,7/30/2018 0:00,REDACTION,CUMSCCR-18-2586,,"$1,803.00 ",Portland PD 100%,"Johanna Gauvreau, AAG",8/3/2018,5,86,761,ME,23761,2018,PROPERTY,CURRENCY,1803,,,CUMSCCR-18-2586
23762,4/19/2018,7/30/2018 0:00,REDACTION,CUMSCCR-18-1996,,$829.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",8/3/2018,5,87,762,ME,23762,2018,PROPERTY,CURRENCY,829,,,CUMSCCR-18-1996
23763,6/28/2018,8/8/2018 0:00,REDACTION,KENNSCCR-18-1239,,$721.00 ,MDEA 100%,"Johnathan Nathans, AAG",,5,88,763,ME,23763,,OTHER,,,,,KENNSCCR-18-1239
23764,6/17/2015,8/8/2018 0:00,REDACTION,YORKSCCR-15-1471,,"$3,700.00 ",Biddeford PD 75%; MDEA 25%,"Raphaelle Silver, AAG",8/27/2018,5,89,764,ME,23764,2018,PROPERTY,CURRENCY,3700,,,YORKSCCR-15-1471
23765,8/2/2018,8/13/2018 0:00,REDACTION,WALDOSCCR-18-627,,"$2,221.00 ",MDEA 50%; Waldo County SO 50%,"John Risler, AAG",10/18/2019,5,90,765,ME,23765,2019,PROPERTY,CURRENCY,2221,,,WALDOSCCR-18-627
23766,8/2/2018,8/13/2018 0:00,REDACTION,WALDOSCCR-,,$728.00 ,Belfast PD 100%,"John Risler, AAG",,5,91,766,ME,23766,,OTHER,,,,,WALDOSCCR-
23767,7/26/2018,8/13/2018 0:00,REDACTION,YORKSCCR-18-708,,"$28,229.00 ","OOB PD 100% ($18,229.00 returned)","Kyle Myska, AAG",7/18/2019,5,92,767,ME,23767,2019,PROPERTY,CURRENCY,28229,,,YORKSCCR-18-708
23768,8/8/2018,8/13/2018 0:00,REDACTION,YORKSCCR-,firearm,,MDEA 100%,"Raphaelle Silver, AAG",,5,93,768,ME,23768,,OTHER,,,,,YORKSCCR-
23769,5/15/2018,8/17/2018 0:00,REDACTION,OXFSCCR-18-30194,,"$1,527.00 ",Rumford PD 100%,"David Fisher, AAG",,5,94,769,ME,23769,,OTHER,,,,,OXFSCCR-18-30194
23770,8/10/2018,8/16/2018 0:00,REDACTION,CUMSCCR-18-,,$675.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",,5,95,770,ME,23770,,OTHER,,,,,CUMSCCR-18-
23771,7/31/2018,8/24/2018 0:00,REDACTION,KENNSCCR-18-,,$190.00 ,MDEA 100%,"Katie Sibley, AAG",,5,96,771,ME,23771,,OTHER,,,,,KENNSCCR-18-
23772,7/31/2018,8/24/2018 0:00,REDACTION,KENNSCCR-18-1580,,"$13,925.00 ","MDEA 100% $195.00; $13,025 - MDEA 50%; Gardiner PD 25%; Kennebec SO 25%","Katie Sibley, AAG",,5,97,772,ME,23772,,OTHER,,,,,KENNSCCR-18-1580
23773,8/23/2018,8/29/2018 0:00,REDACTION,CUMBERSCCR-18-,,$832.00 ,So. Portland PD 100%,"Johanna Gauvreau, AAG",,5,98,773,ME,23773,,OTHER,,,,,CUMBERSCCR-18-
23774,,8/31/2018 0:00,REDACTION,CUMBERSCCR-18-3710,,"$2,164.00 ",Westbrook PD 100%,"Johanna Gauvreau, AAG",12/13/2018,5,99,774,ME,23774,2018,PROPERTY,CURRENCY,2164,,,CUMBERSCCR-18-3710
23775,8/1/2018,9/7/2018 0:00,REDACTION,OXFSCCR-18-30320,firearm,"$11,000.00 ","MDEA 100% both items (returned $1,000.00)","David Fisher, AAG",7/17/2019,5,100,775,ME,23775,2019,PROPERTY,CURRENCY,11000,,,OXFSCCR-18-30320
23776,8/4/2018,9/7/2018 0:00,REDACTION,ANDROSCCR-,,"$1,235.00 ",MDEA 50%; Lewiston PD 50%,"Johanna Gauvreau, AAG",,5,101,776,ME,23776,,OTHER,,,,,ANDROSCCR-
23777,8/30/2018,9/7/2018 0:00,REDACTION,ANDROSCCR-,2014 Chevy Impala (being returned),,Lewiston PD 100%,"Johanna Gauvreau, AAG",,5,102,777,ME,23777,,OTHER,,,,,ANDROSCCR-
23778,8/22/2018,9/13/2018 0:00,REDACTION,KENNSCCR-18-1772,,"$3,339.00 ",Oakland PD 75%; MDEA 25%,"Katie Sibley, AAG",12/26/2018,5,103,778,ME,23778,2018,PROPERTY,CURRENCY,3339,,,KENNSCCR-18-1772
23779,9/11/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-,,"$9,316.00 ",Portland PD 20%; Gorham PD 20%; Westbrook PD 20%; Cumberland County SO 20%; Scarborough PD 20%,"Johanna Gauvreau, AAG",,5,104,779,ME,23779,,OTHER,,,,,CUMBERSCCR-18-
23780,9/11/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-,,"$6,000.00 ",MDEA 50%; Portland PD 50%,"Johanna Gauvreau, AAG",,5,105,780,ME,23780,,OTHER,,,,,CUMBERSCCR-18-
23781,9/11/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-,,"$2,488.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,5,106,781,ME,23781,,OTHER,,,,,CUMBERSCCR-18-
23782,9/10/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-,,$646.00 ,So. Portland PD 100%,"Johanna Gauvreau, AAG",,5,107,782,ME,23782,,OTHER,,,,,CUMBERSCCR-18-
23783,8/25/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-,2011 Audi,"$5,480.00 ",MDEA (car); MDEA 25%; Westbrook P.D. 75%,"Johanna Gauvreau, AAG",,5,108,783,ME,23783,,OTHER,,,,,CUMBERSCCR-18-
23784,9/11/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-5011,,"$5,220.00 ",MDEA 100%,"Johanna Gauvreau, AAG",1/8/2019,5,109,784,ME,23784,2019,PROPERTY,CURRENCY,5220,,,CUMBERSCCR-18-5011
23785,9/4/2018,9/18/2018 0:00,REDACTION,CUMBERSCCR-18-2520,,"$2,000.00 ",MDEA 50%; Portland PD 50%,"Johanna Gauvreau, AAG",6/19/2019,5,110,785,ME,23785,2019,PROPERTY,CURRENCY,2000,,,CUMBERSCCR-18-2520
23786,1/6/2018,9/19/2018 0:00,REDACTION,CUMBERSCCR-18-1859,,"$2,038.92 ",Westbrook PD 100%,"Johanna Gauvreau, AAG",,5,111,786,ME,23786,,OTHER,,,,,CUMBERSCCR-18-1859
23787,5/26/2018,9/21/2018 0:00,REDACTION,CUMBERSCCR-18-2767,,$696.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",,5,112,787,ME,23787,,OTHER,,,,,CUMBERSCCR-18-2767
23788,6/16/2017,9/26/2018 0:00,REDACTION,ANDROSCCR-17-1751,Glock 19 9mm,,Auburn PD 100%,"David Fisher, AAG",,5,113,788,ME,23788,,OTHER,,,,,ANDROSCCR-17-1751
23789,12/27/2017,9/26/2018 0:00,REDACTION,HANSCCR-18-273,,"$4,293.00 ",Hancock County SO 80%; MDEA 20%,"Janice Stuver, AAG",,5,114,789,ME,23789,,OTHER,,,,,HANSCCR-18-273
23790,3/16/2018,9/27/2018 0:00,REDACTION,CUMBERSCCR-18-1404,,$600.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",12/13/2018,5,115,790,ME,23790,2018,PROPERTY,CURRENCY,600,,,CUMBERSCCR-18-1404
23791,7/1/2018,10/4/2018 0:00,REDACTION,YORKSCCR-18-610,Hawk 982 shotgun,,York PD 100%,"Raphaelle Silver, AAG",10/25/2018,5,116,791,ME,23791,2018,OTHER,,,,,YORKSCCR-18-610
23792,6/26/2018,10/5/2018 0:00,REDACTION,ANDROSCCR-18-2829,,$746.00 ,Auburn PD 100%,"David Fisher, AAG",,5,117,792,ME,23792,,OTHER,,,,,ANDROSCCR-18-2829
23793,7/29/2018,10/5/2018 0:00,REDACTION,ANDROSCCR-18-2877,S&W  firearm,,Lewiston PD 100%,"David Fisher, AAG",,5,118,793,ME,23793,,OTHER,,,,,ANDROSCCR-18-2877
23794,3/22/2018,10/9/2018 0:00,REDACTION,PENOBSCCR-18-1060,,"$1,635.00 ",MDEA 50%; Bangor PD 50%,"Janice Stuver, AAG",,5,119,794,ME,23794,,OTHER,,,,,PENOBSCCR-18-1060
23795,9/19/2017,10/9/2018 0:00,REDACTION,PENOBSCCR-18-0415,,"$3,617.00 ",MDEA 50%; Bangor PD 50%,"Janice Stuver, AAG",,5,120,795,ME,23795,,OTHER,,,,,PENOBSCCR-18-0415
23796,1/16/2017,10/9/2018 0:00,REDACTION,HANSCCR-18-059/060,,"$6,922.00 ","$5,537.60 Hancock County SO; $1,384.40 MDEA","Janice Stuver, AAG",,5,121,796,ME,23796,,OTHER,,,,,HANSCCR-18-059/060
23797,9/26/2018,10/10/2018 0:00,REDACTION,YORKSCCR-18-,,"$1,892.00 ",Kennebunk PD 100%,"Raphaelle Silver, AAG",,5,122,797,ME,23797,,OTHER,,,,,YORKSCCR-18-
23798,9/25/2018,10/10/2018 0:00,REDACTION,WALDOSCCR-18-752,,"$1,922.00 ",MDEA 50%; Belfast PD 50%,"John Risler, AAG",4/25/2019,5,123,798,ME,23798,2019,PROPERTY,CURRENCY,1922,,,WALDOSCCR-18-752
23799,9/24/2018,10/10/2018 0:00,REDACTION,KNOXSCCR-18,,"$1,172.00 ",Rockland PD 50%; MDEA 50%,"John Risler, AAG",,5,124,799,ME,23799,,OTHER,,,,,KNOXSCCR-18
23800,10/4/2018,10/15/2018 0:00,REDACTION,CUMBERSCCR-18-,,"$5,255.00 ",MDEA 25%; Brunswick PD 75%,"Johanna Gauvreau, AAG",,5,125,800,ME,23800,,OTHER,,,,,CUMBERSCCR-18-
23801,10/4/2018,10/15/2018 0:00,REDACTION,CUMBERSCCR-18,,"$4,951.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,5,126,801,ME,23801,,OTHER,,,,,CUMBERSCCR-18
23802,10/22/2018,10/30/2018 0:00,REDACTION,ANDSCCR-18-3838,,"$2,119.00 ",Lewiston PD 90%; Auburn PD 10%,"Darcy Mitchell, AAG",5/24/2019,5,127,802,ME,23802,2019,PROPERTY,CURRENCY,2119,,,ANDSCCR-18-3838
23803,1/26/2018,11/6/2018 0:00,REDACTION,CUMBERSCCR-18-940,,$981.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",1/8/2019,5,128,803,ME,23803,2019,PROPERTY,CURRENCY,981,,,CUMBERSCCR-18-940
23804,10/26/2018,11/9/2018 0:00,REDACTION,KENNSCCR-18-2258,,$592.00 ,Augusta PD 100%,"Katie Sibley, AAG",4/25/2019,5,129,804,ME,23804,2019,PROPERTY,CURRENCY,592,,,KENNSCCR-18-2258
23805,9/13/2018,11/9/2018 0:00,REDACTION,ANDSCCR-18-3420,,$665.00 ,Auburn PD 100%,"David Fisher, AAG",,5,130,805,ME,23805,,OTHER,,,,,ANDSCCR-18-3420
23806,8/28/2018,11/13/2018 0:00,REDACTION,ANDSCCR-18-3201,firearm ,,DEA,"David Fisher, AAG",,5,131,806,ME,23806,,OTHER,,,,,ANDSCCR-18-3201
23807,10/10/2018,11/13/2018 0:00,REDACTION,CUMBERSCCR-18,firearm ,,,"Johanna Gauvreau, AAG",,5,132,807,ME,23807,,OTHER,,,,,CUMBERSCCR-18
23808,10/10/2018,11/13/2018 0:00,REDACTION,CUMBERSCCR-18-,,"$3,760.00 ",MDEA 50%; Portland PD 50%,"Johanna Gauvreau, AAG",,5,133,808,ME,23808,,OTHER,,,,,CUMBERSCCR-18-
23809,10/10/2018,11/13/2018 0:00,REDACTION,CUMBERSCCR-18-,,$200.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,5,134,809,ME,23809,,OTHER,,,,,CUMBERSCCR-18-
23810,10/17/2018,11/13/2018 0:00,REDACTION,ANDSCCR-18-3806,,"$3,861.00 ",MDEA 100%,"David Fisher, AAG",5/6/2019,5,135,810,ME,23810,2019,PROPERTY,CURRENCY,3861,,,ANDSCCR-18-3806
23811,10/25/2018,11/13/2018 0:00,REDACTION,KNOXSCCR-18,2 firearms (returned no forfeiture done),,MDEA 100%,"John Risler, AAG",,5,136,811,ME,23811,,OTHER,,,,,KNOXSCCR-18
23812,11/5/2018,11/13/2018 0:00,REDACTION,OXFSCCR-18-30496,,"$2,468.00 ",MDEA 100%,"David Fisher, AAG",,5,137,812,ME,23812,,OTHER,,,,,OXFSCCR-18-30496
23813,11/5/2018,11/13/2018 0:00,REDACTION,OXFSCCR-18-30490,,"$14,000.00 ",MDEA 50%; Rumford PD 50%,"David Fisher, AAG",,5,138,813,ME,23813,,OTHER,,,,,OXFSCCR-18-30490
23814,11/5/2018,11/13/2018 0:00,REDACTION,OXFSCCR-18-30495,,"$4,435.00 ",Mexico 50%; Norway PD 50%,"David Fisher, AAG",,5,139,814,ME,23814,,OTHER,,,,,OXFSCCR-18-30495
23815,11/8/2017,9/27/2018 0:00,REDACTION,CUMBERSCCR-17-6500,,"$3,289.00 ",Portland PD 75%; MDEA 25%,"Johanna Gauvreau, AAG",1/8/2019,5,140,815,ME,23815,2019,PROPERTY,CURRENCY,3289,,,CUMBERSCCR-17-6500
23816,9/12/2017,11/16/2018 0:00,REDACTION,PENOBSCCR-17-3653,,"$1,028.00 ",MDEA 100%,"Janice Stuver, AAG",,5,141,816,ME,23816,,OTHER,,,,,PENOBSCCR-17-3653
23817,12/22/2016,11/19/2018 0:00,REDACTION,CUMBERSCCR-16-7652,,"$1,285.00 ",So. Portland PD 100%,"Johanna Gauvreau, AAG",,5,142,817,ME,23817,,OTHER,,,,,CUMBERSCCR-16-7652
23818,12/22/2016,11/19/2018 0:00,REDACTION,CUMBERSCCR-16-7652,Mercury Montego,,So. Portland PD 100%,"Johanna Gauvreau, AAG",,5,143,818,ME,23818,,OTHER,,,,,CUMBERSCCR-16-7652
23819,12/22/2016,11/19/2018 0:00,REDACTION,CUMBERSCCR-16-7652,,$750.00 ,So. Portland PD 100%,"Johanna Gauvreau, AAG",,5,144,819,ME,23819,,OTHER,,,,,CUMBERSCCR-16-7652
23820,8/6/2018,11/19/2018 0:00,REDACTION,CUMBERSCCR-18-4241,,$710.00 ,Westbrook PD 100%,"Johanna Gauvreau, AAG",12/23/2019,5,145,820,ME,23820,2019,PROPERTY,CURRENCY,710,,,CUMBERSCCR-18-4241
23821,8/23/2018,11/26/2018 0:00,REDACTION,CUMBERSCCR-18-4649,,$743.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",,5,146,821,ME,23821,,OTHER,,,,,CUMBERSCCR-18-4649
23822,9/18/2018,11/26/2018 0:00,REDACTION,CUMBERSCCR-18-5160,,"$2,544.00 ",Westbrook PD 100%,"Johanna Gauvreau, AAG",,5,147,822,ME,23822,,OTHER,,,,,CUMBERSCCR-18-5160
23823,8/25/2018,11/27/2018 0:00,REDACTION,CUMBERSCCR-18-4696,firearm,"$9,397.00 ",Westbrook PD 100%,"Johanna Gauvreau, AAG",,5,148,823,ME,23823,,OTHER,,,,,CUMBERSCCR-18-4696
23824,10/23/2018,11/28/2018 0:00,REDACTION,CUMBERSCCR-18-,Clock firearm,,MDEA 100%,"Johanna Gauvreau, AAG",,5,149,824,ME,23824,,OTHER,,,,,CUMBERSCCR-18-
23825,8/30/2018,11/28/2018 0:00,REDACTION,CUMBERSCCR-18-4812,,$918.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,5,150,825,ME,23825,,OTHER,,,,,CUMBERSCCR-18-4812
23826,11/12/2018,12/4/2018 0:00,REDACTION,CUMBERSCCR-18-6157,,"$7,587.00 ",Cumberland County SO 100%,"Johanna Gauvreau, AAG",7/23/2019,5,151,826,ME,23826,2019,PROPERTY,CURRENCY,7587,,,CUMBERSCCR-18-6157
23827,11/12/2018,12/4/2018 0:00,REDACTION,CUMBERSCCR-18-6157,9mm Ruger,,MDEA 100%,"Johanna Gauvreau, AAG",7/23/2019,5,152,827,ME,23827,2019,OTHER,,,,,CUMBERSCCR-18-6157
23828,11/26/2018,12/4/2018 0:00,REDACTION,KNOXSCCR-18,,"$2,980.00 ","MDEA 33%; Knox SO 33.5%, Rockland PD 33/5%","John Risler, AAG",,5,153,828,ME,23828,,OTHER,,,,,KNOXSCCR-18
